シリーズ,商品コード,年月,実績,ハイブリッド,現行計画
イモス,CCCCC002321,202407,39,44.2251,29.46771746
イモス,CCCCC002322,202407,32,28.5136,22.07955191
イモス,CCCCC002323,202407,32,41.3156,43.61222184
イモス,CCCCC002324,202407,26,53.3417,47.14834793
イモス,CCCCC002325,202407,39,38.988,36.53996965
イモス,CCCCC002326,202407,41,49.0744,0
イモス,CCCCC002327,202407,31,35.8844,32.76157678
イモス,CCCCC002328,202407,36,31.0352,39.88207829
イモス,CCCCC002329,202407,39,34.3327,57.75672622
イモス,CCCCC002330,202407,40,75.0664,108.7215552
イモス,CCCCC002331,202407,45,46.9407,53.82769722
イモス,CCCCC002332,202407,24,45.7769,30.64642616
イモス,CCCCC002333,202407,35,29.6774,40.65938481
イモス,CCCCC002334,202407,45,25.798,39.29028994
イモス,CCCCC002335,202407,40,44.8071,40.04351646
イモス,CCCCC002336,202407,35,31.4231,34.96835805
イモス,CCCCC002337,202407,36,40.7337,34.18255225
イモス,CCCCC002338,202407,27,40.7337,39.68319284
イモス,CCCCC002339,202407,40,26.1859,28.28900876
イモス,CCCCC002340,202407,38,36.6603,34.18255225
イモス,CCCCC002341,202407,31,35.3025,31.82513485
イモス,CCCCC002342,202407,35,49.6563,26.32449426
イモス,CCCCC002343,202407,35,46.9407,35.36126095
イモス,CCCCC002344,202407,33,56.2513,48.71995953
イモス,CCCCC002345,202407,41,32.393,37.10388849
イモス,CCCCC002346,202407,34,29.4834,32.71913796
イモス,CCCCC002347,202407,21,41.8975,35.75416385
イモス,CCCCC002348,202407,40,43.6432,45.57673633
イモス,CCCCC002349,202407,32,48.2985,53.43479432
イモス,CCCCC002350,202407,31,38.988,28.28900876
イモス,CCCCC002351,202407,33,44.8071,36.53996965
イモス,CCCCC002352,202407,19,35.4965,33.09265538
イモス,CCCCC002353,202407,41,50.4322,34.96835805
イモス,CCCCC002354,202407,43,48.6865,40.07609574
イモス,CCCCC002355,202407,37,35.6905,30.64642616
イモス,CCCCC002356,202407,14,20.7548,33.00384355
イモス,CCCCC002357,202407,39,43.2553,40.07609574
イモス,CCCCC002358,202407,32,45.5829,31.82513485
イモス,CCCCC002359,202407,37,60.3247,55.39930882
イモス,CCCCC002360,202407,18,45.001,44.39802764
イモス,CCCCC002361,202407,29,19.591,32.21803775
イモス,CCCCC002362,202407,31,30.8412,35.75416385
イモス,CCCCC002363,202407,22,31.8111,28.68191166
イモス,CCCCC002364,202407,18,53.7297,27.50320296
イモス,CCCCC002365,202407,31,40.3457,32.61094065
イモス,CCCCC002366,202407,28,35.8844,25.93159136
イモス,CCCCC002367,202407,36,83.601,53.18546999
イモス,CCCCC002368,202407,43,56.4453,34.57545515
イモス,CCCCC002369,202407,16,44.4191,31.5774234
イモス,CCCCC002370,202407,33,37.6302,44.61700631
イモス,CCCCC002371,202407,22,42.6734,36.53996965
イモス,CCCCC002372,202407,21,53.7297,0
イモス,CCCCC002373,202407,29,45.7769,57.48577827
イモス,CCCCC002374,202407,34,27.3498,30.64642616
イモス,CCCCC002375,202407,35,34.9146,49.02468794
イモス,CCCCC002376,202407,32,38.988,33.15629457
イモス,CCCCC002377,202407,45,32.005,28.28900876
イモス,CCCCC002378,202407,25,46.9407,27.89610586
イモス,CCCCC002379,202407,17,45.389,28.68191166
イモス,CCCCC002380,202407,33,35.4965,25.93159136
イモス,CCCCC002381,202407,36,37.4362,30.64642616
イモス,CCCCC002382,202407,28,34.9146,35.12988354
イモス,CCCCC002383,202407,39,44.4191,31.82513485
イモス,CCCCC002384,202407,33,38.2121,45.91000692
イモス,CCCCC002385,202407,27,35.1086,30.34467087
イモス,CCCCC002386,202407,23,38.794,30.64642616
イモス,CCCCC002387,202407,29,31.6171,36.93287255
イモス,CCCCC002388,202407,10,55.6694,36.01259556
イモス,CCCCC002389,202407,23,49.4623,36.53996965
イモス,CCCCC002390,202407,21,34.9146,31.43223195
イモス,CCCCC002391,202407,34,40.1518,26.32449426
イモス,CCCCC002392,202407,30,43.8372,37.34333829
イモス,CCCCC002393,202407,18,39.7638,25.93159136
イモス,CCCCC002394,202407,25,35.6905,27.88562894
イモス,CCCCC002395,202407,41,39.7638,69.09555956
イモス,CCCCC002396,202407,26,36.2724,39.47177926
イモス,CCCCC002397,202407,25,43.8372,33.08899214
イモス,CCCCC002398,202407,25,39.9578,29.46771746
イモス,CCCCC002399,202407,33,58.7729,58.07436582
イモス,CCCCC002400,202407,34,26.1859,23.18127107
イモス,CCCCC002401,202407,25,50.2382,17.28772757
イモス,CCCCC002402,202407,23,38.406,40.86190154
イモス,CCCCC002403,202407,29,15.7116,20.82385367
イモス,CCCCC002404,202407,25,33.1689,36.14706675
イモス,CCCCC002405,202407,22,30.0653,22.39546527
イモス,CCCCC002406,202407,27,25.0221,28.28900876
イモス,CCCCC002407,202407,29,23.4704,27.7709136
イモス,CCCCC002408,202407,21,32.005,36.93287255
イモス,CCCCC002409,202407,31,38.2121,31.9721412
イモス,CCCCC002410,202407,24,27.7377,58.78113913
イモス,CCCCC002411,202407,27,37.6302,29.07481456
イモス,CCCCC002412,202407,41,21.9186,24.16754509
イモス,CCCCC002413,202407,33,41.7035,37.1034725
イモス,CCCCC002414,202407,22,29.4834,31.43223195
イモス,CCCCC002415,202407,19,40.3457,31.82513485
イモス,CCCCC002416,202407,22,49.2684,22.39546527
イモス,CCCCC002417,202407,13,41.3156,36.53996965
イモス,CCCCC002418,202407,25,33.3628,19.64514497
イモス,CCCCC002419,202407,16,13.9658,29.46771746
イモス,CCCCC002420,202407,24,29.0955,22.85974466
イモス,CCCCC002421,202407,22,29.0955,34.96835805
イモス,CCCCC002422,202407,23,28.9015,26.71739716
イモス,CCCCC002423,202407,21,46.3588,112.0955596
イモス,CCCCC002424,202407,28,18.8151,22.78836817
イモス,CCCCC002425,202407,26,33.5568,40.85657951
イモス,CCCCC002426,202407,37,28.7076,16.89482468
イモス,CCCCC002427,202407,27,32.9749,23.18127107
イモス,CCCCC002428,202407,30,52.3719,19.70584445
イモス,CCCCC002429,202407,25,40.7337,32.21803775
イモス,CCCCC002430,202407,21,19.9789,23.05211993
イモス,CCCCC002431,202407,28,36.4663,38.60809795
イモス,CCCCC002432,202407,20,26.1859,23.57417397
イモス,CCCCC002433,202407,27,23.4704,26.32449426
イモス,CCCCC002434,202407,24,29.4834,30.64642616
イモス,CCCCC002435,202407,28,20.5608,32.21803775
イモス,CCCCC002436,202407,19,21.5307,10.89596928
イモス,CCCCC002437,202407,23,28.1256,27.50320296
イモス,CCCCC002438,202407,28,61.2945,31.43223195
イモス,CCCCC002439,202407,31,78.5578,27.11030006
イモス,CCCCC002440,202407,31,30.4533,24.75288266
イモス,CCCCC002441,202407,25,33.3628,28.68191166
イモス,CCCCC002442,202407,9,31.8111,20.82385367
イモス,CCCCC002443,202407,21,51.79,27.50320296
イモス,CCCCC002444,202407,22,36.2724,36.43722182
イモス,CCCCC002445,202407,28,31.6171,26.4460921
イモス,CCCCC002446,202407,36,49.4623,33.00384355
イモス,CCCCC002447,202407,24,44.8071,32.21803775
イモス,CCCCC002448,202407,20,18.4271,25.14578556
イモス,CCCCC002449,202407,26,25.0221,29.07481456
イモス,CCCCC002450,202407,24,53.1478,25.93159136
イモス,CCCCC002451,202407,15,24.2462,29.86062036
イモス,CCCCC002452,202407,32,25.4101,29.07481456
イモス,CCCCC002453,202407,32,34.1387,25.53868846
イモス,CCCCC002454,202407,25,30.4533,35.31595859
イモス,CCCCC002455,202407,52,22.3065,22.78836817
イモス,CCCCC002456,202407,25,24.8282,25.53868846
イモス,CCCCC002457,202407,20,33.5568,25.58309185
イモス,CCCCC002458,202407,28,0,0
イモス,CCCCC002459,202407,16,29.8714,27.89610586
イモス,CCCCC002460,202407,16,31.4231,27.50320296
イモス,CCCCC002461,202407,27,35.4965,39.67021111
イモス,CCCCC002462,202407,24,38.988,25.53868846
イモス,CCCCC002463,202407,16,29.4834,36.14706675
イモス,CCCCC002464,202407,24,28.9015,26.05137431
イモス,CCCCC002465,202407,17,26.3799,22.39546527
イモス,CCCCC002466,202407,20,20.9488,15.71611598
イモス,CCCCC002467,202407,14,31.8111,25.93159136
イモス,CCCCC002468,202407,21,18.0392,22.00256237
イモス,CCCCC002469,202407,11,26.1859,28.81439886
イモス,CCCCC002470,202407,14,25.798,13.75160148
イモス,CCCCC002471,202407,22,30.2593,38.11158124
イモス,CCCCC002472,202407,17,18.8151,27.89610586
イモス,CCCCC002473,202407,36,36.2724,21.21675657
イモス,CCCCC002474,202407,18,41.5096,32.61094065
イモス,CCCCC002475,202407,19,19.203,18.46643627
イモス,CCCCC002476,202407,20,25.992,24.35997976
イモス,CCCCC002477,202407,18,17.4573,16.89482468
イモス,CCCCC002478,202407,20,31.8111,31.23190442
イモス,CCCCC002479,202407,17,32.9749,28.68191166
イモス,CCCCC002480,202407,20,66.5317,58.4182333
イモス,CCCCC002481,202407,25,30.2593,29.07481456
イモス,CCCCC002482,202407,25,32.005,29.97289233
イモス,CCCCC002483,202407,26,28.7076,18.07353337
イモス,CCCCC002484,202407,19,25.604,18.96222768
イモス,CCCCC002485,202407,18,30.6473,23.68306755
イモス,CCCCC002486,202407,15,31.0352,25.14578556
イモス,CCCCC002487,202407,17,47.5226,31.30597321
イモス,CCCCC002488,202407,21,27.3498,10.21547539
イモス,CCCCC002489,202407,17,25.798,24.75288266
イモス,CCCCC002490,202407,23,38.794,32.21803775
イモス,CCCCC002491,202407,25,24.6342,30.64642616
イモス,CCCCC002492,202407,24,28.1256,25.53868846
イモス,CCCCC002493,202407,40,24.0523,22.39546527
イモス,CCCCC002494,202407,34,26.9618,33.00384355
イモス,CCCCC002495,202407,29,31.0352,34.18255225
イモス,CCCCC002496,202407,17,41.3156,25.53868846
イモス,CCCCC002497,202407,16,20.3668,29.39028321
イモス,CCCCC002498,202407,42,24.2462,26.48414104
イモス,CCCCC002499,202407,17,27.3498,25.53868846
イモス,CCCCC002500,202407,14,35.3025,21.70947859
イモス,CCCCC002501,202407,35,41.1216,28.87496401
イモス,CCCCC002502,202407,36,28.9015,25.30614823
イモス,CCCCC002503,202407,23,20.1729,20.03804787
イモス,CCCCC002504,202407,33,13.7719,15.98776059
イモス,CCCCC002505,202407,30,20.5608,18.46643627
イモス,CCCCC002506,202407,32,28.1256,13.02568715
イモス,CCCCC002507,202407,23,37.2422,25.53868846
イモス,CCCCC002508,202407,25,42.0915,28.28900876
イモス,CCCCC002509,202407,18,23.6643,17.28772757
イモス,CCCCC002510,202407,18,19.9789,38.28366015
イモス,CCCCC002511,202407,27,28.1256,33.39674645
イモス,CCCCC002512,202407,11,33.9447,33.09094635
イモス,CCCCC002513,202407,28,18.4271,34.18255225
イモス,CCCCC002514,202407,22,27.1558,23.57417397
イモス,CCCCC002515,202407,32,18.8151,22.00256237
イモス,CCCCC002516,202407,13,22.6945,18.85933917
イモス,CCCCC002517,202407,20,29.6774,22.78836817
イモス,CCCCC002518,202407,5,28.7076,55.79221172
イモス,CCCCC002519,202407,16,38.406,24.35997976
イモス,CCCCC002520,202407,16,34.7206,23.48069136
イモス,CCCCC002521,202407,22,20.1729,17.36758287
イモス,CCCCC002522,202407,10,27.5437,32.21803775
イモス,CCCCC002523,202407,16,25.992,22.78836817
イモス,CCCCC002524,202407,22,33.9447,20.03804787
イモス,CCCCC002525,202407,18,33.7508,11.78708698
イモス,CCCCC002526,202407,27,27.9317,24.35997976
イモス,CCCCC002527,202407,18,22.5005,15.71611598
イモス,CCCCC002528,202407,21,22.1126,53.20796408
イモス,CCCCC002529,202407,14,24.6342,18.46643627
イモス,CCCCC002530,202407,4,43.2553,35.68815777
イモス,CCCCC002531,202407,20,48.4925,46.47604824
イモス,CCCCC002532,202407,15,24.2462,21.60965947
イモス,CCCCC002533,202407,14,28.3196,22.39546527
イモス,CCCCC002534,202407,21,26.3799,18.07353337
イモス,CCCCC002535,202407,47,59.7427,45.96963923
イモス,CCCCC002536,202407,20,10.4744,17.68063047
イモス,CCCCC002537,202407,24,23.6643,18.07353337
イモス,CCCCC002538,202407,21,31.0352,22.39546527
イモス,CCCCC002539,202407,17,23.4704,23.96707687
イモス,CCCCC002540,202407,17,25.0221,27.51382056
イモス,CCCCC002541,202407,18,27.3498,23.57417397
イモス,CCCCC002542,202407,20,28.5136,31.14581032
イモス,CCCCC002543,202407,20,32.9749,28.28900876
イモス,CCCCC002544,202407,12,28.5136,41.29816282
イモス,CCCCC002545,202407,10,24.0523,17.68063047
イモス,CCCCC002546,202407,22,38.6,31.6128568
イモス,CCCCC002547,202407,13,32.393,31.03932905
イモス,CCCCC002548,202407,19,34.5266,23.57417397
イモス,CCCCC002549,202407,16,32.005,25.53868846
イモス,CCCCC002550,202407,24,22.5005,16.10901888
イモス,CCCCC002551,202407,14,17.6513,18.85933917
イモス,CCCCC002552,202407,18,26.1859,20.82385367
イモス,CCCCC002553,202407,20,23.4704,16.10901888
イモス,CCCCC002554,202407,28,32.393,22.39546527
イモス,CCCCC002555,202407,18,42.4794,34.18255225
イモス,CCCCC002556,202407,19,19.9789,18.07353337
イモス,CCCCC002557,202407,14,25.604,21.60965947
イモス,CCCCC002558,202407,13,32.7809,18.85933917
イモス,CCCCC002559,202407,28,33.1689,16.57814729
イモス,CCCCC002560,202407,13,23.0824,17.30242612
イモス,CCCCC002561,202407,26,38.2121,25.53868846
イモス,CCCCC002562,202407,11,20.5608,20.03804787
イモス,CCCCC002563,202407,15,19.7849,21.60965947
イモス,CCCCC002564,202407,15,19.203,18.85287954
イモス,CCCCC002565,202407,16,24.2462,29.68369888
イモス,CCCCC002566,202407,16,23.6643,22.39546527
イモス,CCCCC002567,202407,17,27.5437,27.50320296
イモス,CCCCC002568,202407,28,23.8583,27.89610586
イモス,CCCCC002569,202407,23,23.6643,14.53740728
イモス,CCCCC002570,202407,18,18.2332,23.57417397
イモス,CCCCC002571,202407,31,27.3498,24.16754509
イモス,CCCCC002572,202407,26,16.8754,22.39546527
イモス,CCCCC002573,202407,10,25.2161,17.28772757
イモス,CCCCC002574,202407,31,23.8583,14.14450438
イモス,CCCCC002575,202407,17,19.0091,23.57417397
イモス,CCCCC002576,202407,21,26.3799,23.96707687
イモス,CCCCC002577,202407,15,26.3799,29.86062036
イモス,CCCCC002578,202407,33,26.7679,31.56860159
イモス,CCCCC002579,202407,31,52.9538,30.64642616
イモス,CCCCC002580,202407,24,32.005,27.89610586
イモス,CCCCC002581,202407,18,21.5307,24.53935347
イモス,CCCCC002582,202407,18,18.8151,25.53868846
イモス,CCCCC002583,202407,30,15.5176,18.46643627
イモス,CCCCC002584,202407,15,18.6211,21.21675657
イモス,CCCCC002585,202407,20,21.5307,30.93713588
イモス,CCCCC002586,202407,17,13.9658,29.39056956
イモス,CCCCC002587,202407,22,27.7377,23.57417397
イモス,CCCCC002588,202407,43,16.2935,10.60837828
イモス,CCCCC002589,202407,15,16.0995,20.03804787
イモス,CCCCC002590,202407,22,24.6342,19.25224207
イモス,CCCCC002591,202407,52,27.1558,23.67390589
イモス,CCCCC002592,202407,12,36.6603,23.96707687
イモス,CCCCC002593,202407,28,16.8754,19.64514497
イモス,CCCCC002594,202407,26,17.8452,18.07353337
イモス,CCCCC002595,202407,22,17.0694,23.96707687
イモス,CCCCC002596,202407,13,26.5739,25.53868846
イモス,CCCCC002597,202407,18,32.005,29.07481456
イモス,CCCCC002598,202407,16,19.397,18.07353337
イモス,CCCCC002599,202407,15,37.8241,41.6278737
イモス,CCCCC002600,202407,18,23.4704,49.4513603
イモス,CCCCC002601,202407,13,37.2422,23.96707687
イモス,CCCCC002602,202407,27,27.1558,23.96707687
イモス,CCCCC002603,202407,20,18.0392,15.32321308
イモス,CCCCC002604,202407,29,25.2161,20.82385367
イモス,CCCCC002605,202407,17,25.992,17.32553077
イモス,CCCCC002606,202407,19,23.0824,14.93031018
イモス,CCCCC002607,202407,17,29.8714,22.78836817
イモス,CCCCC002608,202407,23,47.1347,34.57817989
イモス,CCCCC002609,202407,19,36.8543,36.26600559
イモス,CCCCC002610,202407,15,18.0392,16.04452364
イモス,CCCCC002611,202407,15,19.0091,20.03804787
イモス,CCCCC002612,202407,12,18.2332,25.53868846
イモス,CCCCC002613,202407,10,21.1427,15.32321308
イモス,CCCCC002614,202407,30,30.2593,29.86062036
イモス,CCCCC002615,202407,20,50.8201,24.07778535
イモス,CCCCC002616,202407,28,15.9055,19.25224207
イモス,CCCCC002617,202407,19,20.9488,27.11030006
イモス,CCCCC002618,202407,9,18.0392,16.89482468
イモス,CCCCC002619,202407,19,18.2332,19.25224207
イモス,CCCCC002620,202407,22,22.3065,19.64514497
イモス,CCCCC002621,202407,24,28.1256,23.57417397
イモス,CCCCC002622,202407,19,11.0563,11.57810316
イモス,CCCCC002623,202407,18,14.7417,18.07353337
イモス,CCCCC002624,202407,16,11.4442,13.35869858
イモス,CCCCC002625,202407,16,15.3236,13.35869858
イモス,CCCCC002626,202407,22,18.4271,14.53740728
イモス,CCCCC002627,202407,26,21.1427,18.46643627
イモス,CCCCC002628,202407,16,22.5005,25.14578556
イモス,CCCCC002629,202407,15,32.5869,24.83880293
イモス,CCCCC002630,202407,17,31.0352,36.93287255
イモス,CCCCC002631,202407,19,37.6302,22.78836817
イモス,CCCCC002632,202407,31,6.595,4.321931894
イモス,CCCCC002633,202407,19,21.7246,20.82385367
イモス,CCCCC002634,202407,19,29.2895,32.88473273
イモス,CCCCC002635,202407,26,26.1859,20.03804787
イモス,CCCCC002636,202407,23,19.5134,0
イモス,CCCCC002637,202407,19,26.7679,23.57417397
イモス,CCCCC002638,202407,21,27.1558,31.82513485
イモス,CCCCC002639,202407,16,25.2161,29.25214718
イモス,CCCCC002640,202407,18,19.203,18.46643627
イモス,CCCCC002641,202407,30,13.9658,19.64514497
イモス,CCCCC002642,202407,31,28.7076,18.85933917
イモス,CCCCC002643,202407,15,14.3538,20.90546464
イモス,CCCCC002644,202407,15,14.7417,22.71089466
イモス,CCCCC002645,202407,18,23.0824,16.10901888
イモス,CCCCC002646,202407,7,34.7206,31.43223195
イモス,CCCCC002647,202407,22,33.5568,31.03932905
イモス,CCCCC002648,202407,27,12.802,15.8974521
イモス,CCCCC002649,202407,8,24.2462,25.14578556
イモス,CCCCC002650,202407,10,26.1859,24.35997976
イモス,CCCCC002651,202407,28,24.4402,13.75160148
イモス,CCCCC002652,202407,6,30.4533,36.01259556
イモス,CCCCC002653,202407,10,40.1518,29.86062036
イモス,CCCCC002654,202407,14,24.8282,30.64642616
イモス,CCCCC002655,202407,18,21.5307,19.0043252
イモス,CCCCC002656,202407,14,14.9357,11.39418408
イモス,CCCCC002657,202407,23,14.5477,13.35869858
イモス,CCCCC002658,202407,21,17.2633,12.96579568
イモス,CCCCC002659,202407,17,21.3367,13.35869858
イモス,CCCCC002660,202407,20,24.2462,24.75288266
イモス,CCCCC002661,202407,19,19.0091,33.00384355
イモス,CCCCC002662,202407,21,40.9277,17.47499414
イモス,CCCCC002663,202407,4,22.1126,0
イモス,CCCCC002664,202407,22,20.7548,12.57289278
イモス,CCCCC002665,202407,30,26.9618,28.68191166
イモス,CCCCC002666,202407,23,30.8412,15.32321308
イモス,CCCCC002667,202407,4,14.3538,18.96222768
イモス,CCCCC002668,202407,25,30.4533,21.21675657
イモス,CCCCC002669,202407,6,40.1518,0
イモス,CCCCC002670,202407,15,24.2462,18.15701846
イモス,CCCCC002671,202407,14,18.0392,4.321931894
イモス,CCCCC002672,202407,17,16.0995,15.32321308
イモス,CCCCC002673,202407,11,11.6382,14.93031018
イモス,CCCCC002674,202407,16,28.9015,17.28772757
イモス,CCCCC002675,202407,21,15.3236,8.643863787
イモス,CCCCC002676,202407,17,27.9317,27.17880339
イモス,CCCCC002677,202407,12,30.8412,34.06161529
イモス,CCCCC002678,202407,16,12.608,11.39418408
イモス,CCCCC002679,202407,67,8.7286,36.53996965
イモス,CCCCC002680,202407,13,17.0694,14.93031018
イモス,CCCCC002681,202407,23,20.1729,10.60837828
イモス,CCCCC002682,202407,7,29.0955,20.03804787
イモス,CCCCC002683,202407,10,27.5437,18.85933917
イモス,CCCCC002684,202407,14,17.2633,12.96579568
イモス,CCCCC002685,202407,12,14.9357,11.78708698
イモス,CCCCC002686,202407,19,14.7417,10.21547539
イモス,CCCCC002687,202407,20,27.9317,23.18127107
イモス,CCCCC002688,202407,16,19.9789,18.46643627
イモス,CCCCC002689,202407,17,21.5307,13.75160148
イモス,CCCCC002690,202407,15,19.9789,15.32321308
イモス,CCCCC002691,202407,21,22.3065,16.35956898
イモス,CCCCC002692,202407,12,12.4141,20.82385367
イモス,CCCCC002693,202407,16,31.6171,20.84777978
イモス,CCCCC002694,202407,24,19.9789,13.75691028
イモス,CCCCC002695,202407,16,18.8151,16.50192178
イモス,CCCCC002696,202407,12,11.4442,12.57289278
イモス,CCCCC002697,202407,11,19.591,14.99927612
イモス,CCCCC002698,202407,15,16.6814,21.16184787
イモス,CCCCC002699,202407,24,30.0653,22.10419638
イモス,CCCCC002700,202407,23,39.5699,22.78836817
イモス,CCCCC002701,202407,11,32.005,31.03932905
イモス,CCCCC002702,202407,9,26.5739,12.57289278
イモス,CCCCC002703,202407,14,18.0392,14.93031018
イモス,CCCCC002704,202407,8,25.0221,0
イモス,CCCCC002705,202407,8,20.1729,0
イモス,CCCCC002706,202407,12,25.798,23.68395924
イモス,CCCCC002707,202407,14,33.1689,42.43351314
イモス,CCCCC002708,202407,13,45.001,34.72103703
イモス,CCCCC002709,202407,11,17.0694,14.14450438
イモス,CCCCC002710,202407,13,32.9749,20.36336713
イモス,CCCCC002711,202407,28,16.8754,13.75160148
イモス,CCCCC002712,202407,12,21.3367,19.25224207
イモス,CCCCC002713,202407,8,31.4231,22.00256237
イモス,CCCCC002714,202407,12,22.3065,32.21803775
イモス,CCCCC002715,202407,15,40.9277,27.91306093
イモス,CCCCC002716,202407,9,9.1166,11.39418408
イモス,CCCCC002717,202407,19,15.1297,13.35869858
イモス,CCCCC002718,202407,18,17.2633,16.50192178
イモス,CCCCC002719,202407,16,12.802,11.00128118
イモス,CCCCC002720,202407,6,16.4874,0
イモス,CCCCC002721,202407,8,28.9015,16.89482468
イモス,CCCCC002722,202407,16,19.0091,24.75288266
イモス,CCCCC002723,202407,10,22.8885,23.57417397
イモス,CCCCC002724,202407,13,20.9488,27.89610586
イモス,CCCCC002725,202407,15,19.397,42.74991936
イモス,CCCCC002726,202407,13,15.5176,14.53740728
イモス,CCCCC002727,202407,14,14.1598,16.10901888
イモス,CCCCC002728,202407,11,17.2633,12.04072549
イモス,CCCCC002729,202407,20,17.4573,20.82385367
イモス,CCCCC002730,202407,12,22.5005,20.03804787
イモス,CCCCC002731,202407,12,21.5307,22.78836817
イモス,CCCCC002732,202407,16,26.5739,23.14832674
イモス,CCCCC002733,202407,23,0,0
イモス,CCCCC002734,202407,17,10.0864,11.78708698
イモス,CCCCC002735,202407,9,18.2332,16.89482468
イモス,CCCCC002736,202407,16,15.5176,22.39546527
イモス,CCCCC002737,202407,8,19.9789,13.35869858
イモス,CCCCC002738,202407,15,19.7849,20.43095077
イモス,CCCCC002739,202407,12,17.4573,12.17998988
イモス,CCCCC002740,202407,16,12.608,10.41063481
イモス,CCCCC002741,202407,15,19.591,13.75160148
イモス,CCCCC002742,202407,11,19.397,11.39418408
イモス,CCCCC002743,202407,18,25.798,15.7020591
イモス,CCCCC002744,202407,18,18.4271,24.75288266
イモス,CCCCC002745,202407,15,20.3668,19.25224207
イモス,CCCCC002746,202407,11,24.6342,24.75288266
イモス,CCCCC002747,202407,18,32.005,20.43095077
イモス,CCCCC002748,202407,16,43.6432,31.60295318
イモス,CCCCC002749,202407,8,10.6683,10.60837828
イモス,CCCCC002750,202407,17,12.4141,16.89482468
イモス,CCCCC002751,202407,16,21.1427,0
イモス,CCCCC002752,202407,20,12.4141,0
イモス,CCCCC002753,202407,20,16.8754,15.32321308
イモス,CCCCC002754,202407,12,28.0481,9.036766687
イモス,CCCCC002755,202407,10,21.7246,25.14578556
イモス,CCCCC002756,202407,7,12.608,16.9599488
イモス,CCCCC002757,202407,11,11.6382,9.822572486
イモス,CCCCC002758,202407,15,18.6211,15.71611598
イモス,CCCCC002759,202407,8,20.3668,10.03882642
イモス,CCCCC002760,202407,14,26.3799,23.57417397
イモス,CCCCC002761,202407,17,12.996,14.14450438
イモス,CCCCC002762,202407,12,18.8151,22.86972765
イモス,CCCCC002763,202407,4,19.397,0
イモス,CCCCC002764,202407,11,24.2462,19.70584445
イモス,CCCCC002765,202407,5,12.608,17.8124664
イモス,CCCCC002766,202407,10,18.8151,13.75160148
イモス,CCCCC002767,202407,21,24.6342,14.93031018
イモス,CCCCC002768,202407,12,18.2332,20.03804787
イモス,CCCCC002769,202407,43,20.7548,37.07874397
イモス,CCCCC002770,202407,23,17.0694,15.32321308
イモス,CCCCC002771,202407,12,24.6342,11.00128118
イモス,CCCCC002772,202407,8,12.4141,10.60837828
イモス,CCCCC002773,202407,7,16.0995,18.46643627
イモス,CCCCC002774,202407,16,18.0392,15.39399391
イモス,CCCCC002775,202407,24,12.608,16.10901888
イモス,CCCCC002776,202407,4,42.2854,13.75160148
イモス,CCCCC002777,202407,22,16.2935,22.39546527
イモス,CCCCC002778,202407,23,15.5176,20.43095077
イモス,CCCCC002779,202407,6,11.0563,13.75160148
イモス,CCCCC002780,202407,10,14.5477,11.39418408
イモス,CCCCC002781,202407,16,19.591,11.00128118
イモス,CCCCC002782,202407,3,22.8885,12.96579568
イモス,CCCCC002783,202407,20,14.5477,13.75160148
イモス,CCCCC002784,202407,9,16.4874,12.57289278
イモス,CCCCC002785,202407,10,18.6211,14.93031018
イモス,CCCCC002786,202407,15,6.401,7.07225219
イモス,CCCCC002787,202407,19,11.6382,12.57289278
イモス,CCCCC002788,202407,6,22.6945,9.036766687
イモス,CCCCC002789,202407,13,27.3498,20.82385367
イモス,CCCCC002790,202407,19,19.9789,22.39546527
イモス,CCCCC002791,202407,11,20.7548,18.46643627
イモス,CCCCC002792,202407,16,24.6342,22.78836817
イモス,CCCCC002793,202407,16,21.7246,17.68063047
イモス,CCCCC002794,202407,13,14.3538,11.39418408
イモス,CCCCC002795,202407,18,6.7889,8.906233201
イモス,CCCCC002796,202407,14,15.3236,17.68063047
イモス,CCCCC002797,202407,14,8.9226,15.5730143
イモス,CCCCC002798,202407,16,17.0694,16.89482468
イモス,CCCCC002799,202407,21,18.4271,0
イモス,CCCCC002800,202407,3,16.6814,18.85933917
イモス,CCCCC002801,202407,9,18.6211,18.46643627
イモス,CCCCC002802,202407,18,23.0824,5.920766888
イモス,CCCCC002803,202407,13,38.0181,0
イモス,CCCCC002804,202407,11,11.8322,13.75160148
イモス,CCCCC002805,202407,21,16.6814,18.07353337
イモス,CCCCC002806,202407,19,13.7719,12.17998988
イモス,CCCCC002807,202407,13,11.2503,9.036766687
イモス,CCCCC002808,202407,15,16.0995,14.53740728
イモス,CCCCC002809,202407,15,17.6513,14.53740728
イモス,CCCCC002810,202407,8,13.5779,14.93031018
イモス,CCCCC002811,202407,17,17.8452,16.04452364
イモス,CCCCC002812,202407,13,18.8151,16.50192178
イモス,CCCCC002813,202407,15,9.1166,10.60837828
イモス,CCCCC002814,202407,16,12.996,10.21547539
イモス,CCCCC002815,202407,4,12.996,21.41289466
イモス,CCCCC002816,202407,16,14.1598,10.60837828
イモス,CCCCC002817,202407,12,17.4573,15.71611598
イモス,CCCCC002818,202407,9,16.0995,21.37495968
イモス,CCCCC002819,202407,10,22.1126,15.39399391
イモス,CCCCC002820,202407,10,0,0
イモス,CCCCC002821,202407,14,7.9528,12.96579568
イモス,CCCCC002822,202407,16,9.5045,7.465155089
イモス,CCCCC002823,202407,8,12.802,16.10901888
