シリーズ,商品コード,年月,実績,ハイブリッド,現行計画
本舗,AAAAA000634,202509,3,0.3062,5.487582688
本舗,AAAAA000635,202509,2,1.9902,4.458660934
本舗,AAAAA000636,202509,1,0.6124,3.086765262
本舗,AAAAA000637,202509,1,2.1432,3.086765262
本舗,AAAAA000638,202509,1,0.3062,4.458660934
本舗,AAAAA000639,202509,1,0.3062,4.115687016
本舗,AAAAA000640,202509,1,3.9803,5.830556606
本舗,AAAAA000641,202509,4,0.4593,2.400817426
本舗,AAAAA000642,202509,3,2.4494,5.14460877
本舗,AAAAA000643,202509,1,0.6124,0.685947836
本舗,AAAAA000644,202509,6,0.9185,1.028921754
本舗,AAAAA000645,202509,2,2.2963,1.371895672
本舗,AAAAA000646,202509,3,0.3062,3.772713098
本舗,AAAAA000647,202509,1,1.3778,1.71486959
本舗,AAAAA000648,202509,2,3.2149,0.342973918
本舗,AAAAA000649,202509,1,0.6124,1.371895672
本舗,AAAAA000650,202509,2,1.2247,2.057843508
本舗,AAAAA000651,202509,1,0.3062,0.342973918
本舗,AAAAA000652,202509,0,0.1531,2.057843508
本舗,AAAAA000653,202509,0,0.3062,2.400817426
本舗,AAAAA000654,202509,3,0.7654,1.028921754
本舗,AAAAA000655,202509,0,1.0716,1.71486959
本舗,AAAAA000656,202509,0,1.3778,3.086765262
本舗,AAAAA000657,202509,1,1.9902,3.42973918
本舗,AAAAA000658,202509,1,0.1531,1.028921754
本舗,AAAAA000659,202509,0,0.3062,2.400817426
本舗,AAAAA000660,202509,0,0.1531,2.743791344
本舗,AAAAA000661,202509,2,0.6124,1.371895672
本舗,AAAAA000662,202509,0,0.3062,0.342973918
本舗,AAAAA000663,202509,0,3.0618,1.371895672
本舗,AAAAA000664,202509,1,2.9087,3.42973918
本舗,AAAAA000665,202509,0,0,1.028921754
本舗,AAAAA000666,202509,0,0,0.685947836
本舗,AAAAA000667,202509,1,1.3778,1.71486959
本舗,AAAAA000668,202509,2,1.8371,3.086765262
本舗,AAAAA000669,202509,1,0,1.71486959
本舗,AAAAA000670,202509,1,0.3062,2.057843508
本舗,AAAAA000671,202509,0,0.3062,2.057843508
本舗,AAAAA000672,202509,1,0.3062,4.115687016
本舗,AAAAA000673,202509,1,1.3778,0.342973918
本舗,AAAAA000674,202509,0,1.3778,0.342973918
本舗,AAAAA000675,202509,0,0.7654,1.028921754
本舗,AAAAA000676,202509,1,0.7654,0.685947836
本舗,AAAAA000677,202509,0,0.4593,2.400817426
本舗,AAAAA000678,202509,0,1.3778,2.057843508
本舗,AAAAA000679,202509,0,1.0716,0.685947836
本舗,AAAAA000680,202509,1,0.1531,0.342973918
本舗,AAAAA000681,202509,2,0.1531,1.028921754
本舗,AAAAA000682,202509,1,0.3062,2.057843508
本舗,AAAAA000683,202509,0,0.4593,1.371895672
本舗,AAAAA000684,202509,4,0.3062,0
本舗,AAAAA000685,202509,3,0,0.342973918
本舗,AAAAA000686,202509,3,0,0.685947836
本舗,AAAAA000687,202509,5,0,0.685947836
本舗,AAAAA000688,202509,0,1.2247,1.371895672
本舗,AAAAA000689,202509,0,0.6124,0.342973918
本舗,AAAAA000690,202509,0,0.6124,0.342973918
本舗,AAAAA000691,202509,0,0.9185,0.685947836
本舗,AAAAA000692,202509,1,0.1531,1.028921754
本舗,AAAAA000693,202509,1,0.3062,0.685947836
本舗,AAAAA000694,202509,0,0.3062,0
本舗,AAAAA000695,202509,1,0.3062,2.057843508
本舗,AAAAA000696,202509,0,1.2247,1.371895672
本舗,AAAAA000697,202509,0,0.7654,1.028921754
本舗,AAAAA000698,202509,0,1.5309,0.685947836
本舗,AAAAA000699,202509,1,1.9902,1.028921754
本舗,AAAAA000700,202509,1,0,0
本舗,AAAAA000701,202509,0,0,0
本舗,AAAAA000702,202509,0,0,0
本舗,AAAAA000703,202509,0,0.1531,1.371895672
本舗,AAAAA000704,202509,0,0.1531,1.028921754
本舗,AAAAA000705,202509,1,0.1531,0.342973918
本舗,AAAAA000706,202509,3,0.3062,0.342973918
本舗,AAAAA000707,202509,0,0.6124,0.342973918
本舗,AAAAA000708,202509,0,0,0
本舗,AAAAA000709,202509,0,0.4593,0
本舗,AAAAA000710,202509,0,0.4593,0.685947836
本舗,AAAAA000711,202509,0,0.1531,0.685947836
本舗,AAAAA000712,202509,1,0.7654,0.685947836
本舗,AAAAA000713,202509,2,0.3062,0
本舗,AAAAA000714,202509,0,0,1.028921754
本舗,AAAAA000715,202509,0,0.9185,1.028921754
本舗,AAAAA000716,202509,1,0.6124,0
本舗,AAAAA000717,202509,0,0.9185,0.685947836
本舗,AAAAA000718,202509,0,0.3062,1.71486959
本舗,AAAAA000719,202509,2,0.7654,1.028921754
本舗,AAAAA000720,202509,0,0,0
本舗,AAAAA000721,202509,0,0.1531,1.028921754
本舗,AAAAA000722,202509,0,0,0
本舗,AAAAA000723,202509,0,0,0.685947836
本舗,AAAAA000724,202509,0,0,0
本舗,AAAAA000725,202509,0,0,2.743791344
本舗,AAAAA000726,202509,1,0.6124,0.685947836
本舗,AAAAA000727,202509,2,0,0.685947836
本舗,AAAAA000728,202509,0,0.1531,0.342973918
本舗,AAAAA000729,202509,1,0,0.342973918
本舗,AAAAA000730,202509,1,0.3062,3.086765262
本舗,AAAAA000731,202509,0,0.1531,0
本舗,AAAAA000732,202509,0,0.7654,1.028921754
本舗,AAAAA000733,202509,0,0.3062,1.028921754
本舗,AAAAA000734,202509,0,0.1531,0.342973918
本舗,AAAAA000735,202509,1,0.9185,0.342973918
本舗,AAAAA000736,202509,0,0.7654,0.342973918
本舗,AAAAA000737,202509,0,0.4593,1.028921754
本舗,AAAAA000738,202509,0,0,0.342973918
本舗,AAAAA000739,202509,0,0,0.342973918
本舗,AAAAA000740,202509,0,0,0
本舗,AAAAA000741,202509,0,0.1531,0
本舗,AAAAA000742,202509,0,0,0.342973918
本舗,AAAAA000743,202509,0,1.3778,0.342973918
本舗,AAAAA000744,202509,0,0.3062,0.342973918
本舗,AAAAA000745,202509,1,0,0
本舗,AAAAA000746,202509,0,0.1531,0.685947836
本舗,AAAAA000747,202509,0,0,0
本舗,AAAAA000748,202509,0,0.1531,0
本舗,AAAAA000749,202509,0,0.3062,0.342973918
本舗,AAAAA000750,202509,0,0.4593,0.685947836
本舗,AAAAA000751,202509,0,0.7654,0
本舗,AAAAA000752,202509,0,0.6124,0.685947836
本舗,AAAAA000753,202509,0,0,0
本舗,AAAAA000754,202509,0,0,0.342973918
本舗,AAAAA000755,202509,0,0,0
本舗,AAAAA000756,202509,0,0.1531,0
本舗,AAAAA000757,202509,0,0,1.371895672
本舗,AAAAA000758,202509,0,0,0.685947836
本舗,AAAAA000759,202509,0,0,0
本舗,AAAAA000760,202509,0,0,0
本舗,AAAAA000761,202509,0,0,0
本舗,AAAAA000762,202509,0,0,0.685947836
本舗,AAAAA000763,202509,0,0.1531,0.685947836
本舗,AAAAA000764,202509,1,0.1531,0.342973918
本舗,AAAAA000765,202509,0,0.4593,0.342973918
本舗,AAAAA000766,202509,1,0.6124,1.371895672
本舗,AAAAA000767,202509,0,0,0.685947836
本舗,AAAAA000768,202509,0,0.6124,0.342973918
本舗,AAAAA000769,202509,0,0.3062,0.685947836
本舗,AAAAA000770,202509,0,0,0.342973918
本舗,AAAAA000771,202509,0,0,0
本舗,AAAAA000772,202509,0,0.1531,0
本舗,AAAAA000773,202509,0,0.1531,0.342973918
本舗,AAAAA000774,202509,0,0,0
本舗,AAAAA000775,202509,0,0.7654,0.342973918
本舗,AAAAA000776,202509,0,1.2247,0
本舗,AAAAA000777,202509,0,0.1531,0
本舗,AAAAA000778,202509,0,0.1531,0
本舗,AAAAA000779,202509,0,0.6124,0.685947836
本舗,AAAAA000780,202509,0,0.7654,0
本舗,AAAAA000781,202509,0,0,0
本舗,AAAAA000782,202509,0,0,1.028921754
本舗,AAAAA000783,202509,0,0,0
本舗,AAAAA000784,202509,0,0,0.342973918
本舗,AAAAA000785,202509,0,0,0.685947836
本舗,AAAAA000786,202509,0,0,0.342973918
本舗,AAAAA000787,202509,0,0,0
本舗,AAAAA000788,202509,0,0,0.342973918
本舗,AAAAA000789,202509,0,0,0
本舗,AAAAA000790,202509,0,0,0
本舗,AAAAA000791,202509,0,0.1531,0
本舗,AAAAA000792,202509,0,0.3062,0.342973918
本舗,AAAAA000793,202509,0,0,0.342973918
本舗,AAAAA000794,202509,0,0,0.342973918
本舗,AAAAA000795,202509,0,0.1531,0
本舗,AAAAA000796,202509,0,0,0
本舗,AAAAA000797,202510,128,253.9284,255.7094595
本舗,AAAAA000798,202510,189,213.7003,210.0184275
本舗,AAAAA000799,202510,151,174.3824,176.3513514
本舗,AAAAA000800,202510,60,131.4239,103.0052211
本舗,AAAAA000801,202510,105,99.9331,121.4419533
本舗,AAAAA000802,202510,95,92.652,114.2275799
本舗,AAAAA000803,202510,97,86.6451,101.0012285
本舗,AAAAA000804,202510,76,79.728,92.98525799
本舗,AAAAA000805,202510,59,65.894,64.52856265
本舗,AAAAA000806,202510,48,63.3456,66.93335381
本舗,AAAAA000807,202510,60,51.1497,63.32616708
本舗,AAAAA000808,202510,47,66.076,73.34613022
本舗,AAAAA000809,202510,36,40.4101,49.6990172
本舗,AAAAA000810,202510,37,32.0368,36.07186732
本舗,AAAAA000811,202510,45,37.6797,38.07585995
本舗,AAAAA000812,202510,44,50.9677,32.06388206
本舗,AAAAA000813,202510,33,53.152,56.51259214
本舗,AAAAA000814,202510,60,28.9424,30.86148649
本舗,AAAAA000815,202510,31,32.4009,33.26627764
本舗,AAAAA000816,202510,33,31.4908,37.2742629
本舗,AAAAA000817,202510,22,26.394,23.64711302
本舗,AAAAA000818,202510,13,17.4746,20.03992629
本舗,AAAAA000819,202510,22,3.6406,11.62315725
本舗,AAAAA000820,202510,19,13.288,13.22635135
本舗,AAAAA000821,202510,16,16.2004,21.64312039
本舗,AAAAA000822,202510,9,16.0184,17.23433661
本舗,AAAAA000823,202510,8,13.288,12.02395577
本舗,AAAAA000824,202510,6,5.8249,6.412776413
本舗,AAAAA000825,202510,12,6.1889,9.218366093
本舗,AAAAA000826,202510,7,7.0991,8.015970516
本舗,AAAAA000827,202510,14,3.2765,4.408783784
本舗,AAAAA000828,202510,10,9.4654,11.22235872
本舗,AAAAA000829,202510,18,2.7304,4.007985258
本舗,AAAAA000830,202510,10,0.5461,5.210380835
本舗,AAAAA000831,202510,5,0.3641,5.611179361
本舗,AAAAA000832,202510,5,0.5461,3.206388206
本舗,AAAAA000833,202510,4,0.5461,6.412776413
本舗,AAAAA000834,202510,8,2.3664,5.210380835
本舗,AAAAA000835,202510,6,0.5461,3.607186732
本舗,AAAAA000836,202510,3,2.7304,3.607186732
本舗,AAAAA000837,202510,3,0.3641,5.210380835
本舗,AAAAA000838,202510,4,0.3641,4.80958231
本舗,AAAAA000839,202510,2,4.7327,6.813574939
本舗,AAAAA000840,202510,1,0.5461,2.805589681
本舗,AAAAA000841,202510,2,2.7304,6.011977887
本舗,AAAAA000842,202510,2,0.5461,0.801597052
本舗,AAAAA000843,202510,3,1.0922,1.202395577
本舗,AAAAA000844,202510,1,2.5484,1.603194103
本舗,AAAAA000845,202510,2,0.5461,4.408783784
本舗,AAAAA000846,202510,2,1.8203,2.003992629
本舗,AAAAA000847,202510,1,3.8226,0.400798526
本舗,AAAAA000848,202510,1,0.5461,1.603194103
本舗,AAAAA000849,202510,1,1.4562,2.404791155
本舗,AAAAA000850,202510,5,0.182,0.400798526
本舗,AAAAA000851,202510,2,0.182,2.404791155
本舗,AAAAA000852,202510,1,0.3641,2.805589681
本舗,AAAAA000853,202510,0,0.7281,1.202395577
本舗,AAAAA000854,202510,4,1.0922,2.003992629
本舗,AAAAA000855,202510,3,1.8203,3.607186732
本舗,AAAAA000856,202510,0,2.0023,4.007985258
本舗,AAAAA000857,202510,0,0.182,1.202395577
本舗,AAAAA000858,202510,4,0.3641,2.805589681
本舗,AAAAA000859,202510,3,0.182,3.206388206
本舗,AAAAA000860,202510,2,0.5461,1.603194103
本舗,AAAAA000861,202510,2,0.182,0.400798526
本舗,AAAAA000862,202510,0,3.0945,1.603194103
本舗,AAAAA000863,202510,1,3.6406,4.007985258
本舗,AAAAA000864,202510,2,0,1.202395577
本舗,AAAAA000865,202510,1,0,0.801597052
本舗,AAAAA000866,202510,0,1.8203,2.003992629
本舗,AAAAA000867,202510,1,1.8203,3.607186732
本舗,AAAAA000868,202510,0,0,2.003992629
本舗,AAAAA000869,202510,1,0.3641,2.404791155
本舗,AAAAA000870,202510,1,0.3641,2.404791155
本舗,AAAAA000871,202510,1,0.3641,4.80958231
本舗,AAAAA000872,202510,0,1.8203,0.400798526
本舗,AAAAA000873,202510,4,1.8203,0.400798526
本舗,AAAAA000874,202510,0,0.7281,1.202395577
本舗,AAAAA000875,202510,1,0.9101,0.801597052
本舗,AAAAA000876,202510,2,0.5461,2.805589681
本舗,AAAAA000877,202510,0,1.6382,2.404791155
本舗,AAAAA000878,202510,3,0.9101,0.801597052
本舗,AAAAA000879,202510,0,0.182,0.400798526
本舗,AAAAA000880,202510,0,0.182,1.202395577
本舗,AAAAA000881,202510,0,0.3641,2.404791155
本舗,AAAAA000882,202510,3,0.5461,1.603194103
本舗,AAAAA000883,202510,1,0.3641,0
本舗,AAAAA000884,202510,1,0,0.400798526
本舗,AAAAA000885,202510,0,0,0.801597052
本舗,AAAAA000886,202510,0,0,0.801597052
本舗,AAAAA000887,202510,1,1.4562,1.603194103
本舗,AAAAA000888,202510,0,0.5461,0.400798526
本舗,AAAAA000889,202510,0,0.7281,0.400798526
本舗,AAAAA000890,202510,2,1.0922,0.801597052
本舗,AAAAA000891,202510,1,0.182,1.202395577
本舗,AAAAA000892,202510,1,0.3641,0.801597052
本舗,AAAAA000893,202510,1,0.3641,0
本舗,AAAAA000894,202510,0,0.3641,2.404791155
本舗,AAAAA000895,202510,1,1.4562,1.603194103
本舗,AAAAA000896,202510,1,1.0922,1.202395577
本舗,AAAAA000897,202510,1,1.6382,0.801597052
本舗,AAAAA000898,202510,2,2.3664,1.202395577
本舗,AAAAA000899,202510,3,0,0
本舗,AAAAA000900,202510,2,0,0
本舗,AAAAA000901,202510,0,0,0
本舗,AAAAA000902,202510,2,0.182,1.603194103
本舗,AAAAA000903,202510,1,0.182,1.202395577
本舗,AAAAA000904,202510,1,0.182,0.400798526
本舗,AAAAA000905,202510,0,0.5461,0.400798526
本舗,AAAAA000906,202510,1,0.7281,0.400798526
本舗,AAAAA000907,202510,0,0,0
本舗,AAAAA000908,202510,1,0.3641,0
本舗,AAAAA000909,202510,0,0.3641,0.801597052
本舗,AAAAA000910,202510,0,0.182,0.801597052
本舗,AAAAA000911,202510,0,0.7281,0.801597052
本舗,AAAAA000912,202510,0,0.3641,0
本舗,AAAAA000913,202510,0,0,1.202395577
本舗,AAAAA000914,202510,1,1.2742,1.202395577
本舗,AAAAA000915,202510,0,0.7281,0
本舗,AAAAA000916,202510,0,1.2742,0.801597052
本舗,AAAAA000917,202510,2,0.5461,2.003992629
本舗,AAAAA000918,202510,1,1.0922,1.202395577
本舗,AAAAA000919,202510,1,0,0
本舗,AAAAA000920,202510,0,0.182,1.202395577
本舗,AAAAA000921,202510,0,0,0
本舗,AAAAA000922,202510,1,0,0.801597052
本舗,AAAAA000923,202510,0,0,0
本舗,AAAAA000924,202510,1,0,3.206388206
本舗,AAAAA000925,202510,0,0.5461,0.801597052
本舗,AAAAA000926,202510,0,0,0.801597052
本舗,AAAAA000927,202510,1,0.182,0.400798526
本舗,AAAAA000928,202510,1,0,0.400798526
本舗,AAAAA000929,202510,0,0.5461,3.607186732
本舗,AAAAA000930,202510,0,0.182,0
本舗,AAAAA000931,202510,0,0.5461,1.202395577
本舗,AAAAA000932,202510,0,0.5461,1.202395577
本舗,AAAAA000933,202510,0,0.182,0.400798526
本舗,AAAAA000934,202510,0,1.2742,0.400798526
本舗,AAAAA000935,202510,1,0.7281,0.400798526
本舗,AAAAA000936,202510,0,0.3641,1.202395577
本舗,AAAAA000937,202510,0,0,0.400798526
本舗,AAAAA000938,202510,0,0,0.400798526
本舗,AAAAA000939,202510,1,0,0
本舗,AAAAA000940,202510,1,0.182,0
本舗,AAAAA000941,202510,1,0,0.400798526
本舗,AAAAA000942,202510,0,1.6382,0.400798526
本舗,AAAAA000943,202510,0,0.3641,0.400798526
本舗,AAAAA000944,202510,0,0,0
本舗,AAAAA000945,202510,1,0.3641,0.801597052
本舗,AAAAA000946,202510,0,0,0
本舗,AAAAA000947,202510,0,0.182,0
本舗,AAAAA000948,202510,0,0.3641,0.400798526
本舗,AAAAA000949,202510,0,0.3641,0.801597052
本舗,AAAAA000950,202510,0,1.0922,0
本舗,AAAAA000951,202510,1,0.7281,0.801597052
本舗,AAAAA000952,202510,0,0,0
本舗,AAAAA000953,202510,0,0,0.400798526
本舗,AAAAA000954,202510,0,0,0
本舗,AAAAA000955,202510,1,0.182,0
本舗,AAAAA000956,202510,0,0,1.603194103
本舗,AAAAA000957,202510,0,0,0.801597052
本舗,AAAAA000958,202510,0,0,0
本舗,AAAAA000959,202510,0,0,0
本舗,AAAAA000960,202510,0,0,0
本舗,AAAAA000961,202510,0,0,0.801597052
本舗,AAAAA000962,202510,0,0.182,0.801597052
本舗,AAAAA000963,202510,0,0.3641,0.400798526
本舗,AAAAA000964,202510,0,0.3641,0.400798526
本舗,AAAAA000965,202510,0,0.9101,1.603194103
本舗,AAAAA000966,202510,1,0,0.801597052
本舗,AAAAA000967,202510,0,0.5461,0.400798526
本舗,AAAAA000968,202510,1,0.3641,0.801597052
本舗,AAAAA000969,202510,0,0,0.400798526
本舗,AAAAA000970,202510,0,0,0
本舗,AAAAA000971,202510,0,0.182,0
本舗,AAAAA000972,202510,0,0.182,0.400798526
本舗,AAAAA000973,202510,0,0,0
本舗,AAAAA000974,202510,0,0.5461,0.400798526
本舗,AAAAA000975,202510,0,1.2742,0
本舗,AAAAA000976,202510,0,0.182,0
本舗,AAAAA000977,202510,0,0.182,0
本舗,AAAAA000978,202510,0,0.7281,0.801597052
本舗,AAAAA000979,202510,0,0.9101,0
本舗,AAAAA000980,202510,0,0,0
本舗,AAAAA000981,202510,0,0,1.202395577
本舗,AAAAA000982,202510,0,0,0
本舗,AAAAA000983,202510,0,0,0.400798526
本舗,AAAAA000984,202510,0,0,0.801597052
本舗,AAAAA000985,202510,0,0,0.400798526
本舗,AAAAA000986,202510,0,0,0
本舗,AAAAA000987,202510,0,0,0.400798526
本舗,AAAAA000988,202510,0,0,0
本舗,AAAAA000989,202510,0,0,0
本舗,AAAAA000990,202510,0,0.182,0
本舗,AAAAA000991,202510,0,0.5461,0.400798526
本舗,AAAAA000992,202510,0,0,0.400798526
本舗,AAAAA000993,202510,0,0,0.400798526
本舗,AAAAA000994,202510,0,0.182,0
本舗,AAAAA000995,202510,0,0,0
本舗,AAAAA000996,202511,156,274.7343,243.4703742
本舗,AAAAA000997,202511,203,218.6914,199.9662635
本舗,AAAAA000998,202511,128,168.3057,167.9106029
本舗,AAAAA000999,202511,80,110.4948,98.0750567
本舗,AAAAA001000,202511,91,93.5228,115.629347
本舗,AAAAA001001,202511,94,85.2136,108.7602769
本舗,AAAAA001002,202511,114,80.0867,96.16698167
本舗,AAAAA001003,202511,74,76.9044,88.53468153
本舗,AAAAA001004,202511,66,65.0594,61.44001607
本舗,AAAAA001005,202511,60,53.9215,63.7297061
本舗,AAAAA001006,202511,54,46.8498,60.29517105
本舗,AAAAA001007,202511,56,59.7556,69.83554621
本舗,AAAAA001008,202511,37,36.2423,47.32026082
本舗,AAAAA001009,202511,45,32.8833,34.3453506
本舗,AAAAA001010,202511,32,35.5351,36.25342563
本舗,AAAAA001011,202511,22,46.1426,30.52920053
本舗,AAAAA001012,202511,36,41.0157,53.80771593
本舗,AAAAA001013,202511,15,28.9938,29.38435551
本舗,AAAAA001014,202511,27,29.5242,31.67404555
本舗,AAAAA001015,202511,26,28.2867,35.49019562
本舗,AAAAA001016,202511,16,21.9222,22.51528539
本舗,AAAAA001017,202511,11,16.2648,19.08075033
本舗,AAAAA001018,202511,13,4.4198,11.06683519
本舗,AAAAA001019,202511,2,12.729,12.59329522
本舗,AAAAA001020,202511,9,16.2648,20.60721036
本舗,AAAAA001021,202511,10,15.5577,16.40944528
本舗,AAAAA001022,202511,8,12.3754,11.4484502
本舗,AAAAA001023,202511,5,6.0109,6.105840106
本舗,AAAAA001024,202511,10,5.6573,8.777145152
本舗,AAAAA001025,202511,7,8.3092,7.632300132
本舗,AAAAA001026,202511,0,2.6519,4.197765073
本舗,AAAAA001027,202511,6,9.1932,10.68522019
本舗,AAAAA001028,202511,3,3.1823,3.816150066
本舗,AAAAA001029,202511,3,0.5304,4.960995086
本舗,AAAAA001030,202511,5,0.3536,5.342610093
本舗,AAAAA001031,202511,5,0.5304,3.052920053
本舗,AAAAA001032,202511,2,0.5304,6.105840106
本舗,AAAAA001033,202511,3,2.1215,4.960995086
本舗,AAAAA001034,202511,3,0.5304,3.43453506
本舗,AAAAA001035,202511,1,2.6519,3.43453506
本舗,AAAAA001036,202511,5,0.3536,4.960995086
本舗,AAAAA001037,202511,4,0.3536,4.579380079
本舗,AAAAA001038,202511,3,4.7734,6.487455112
本舗,AAAAA001039,202511,2,0.5304,2.671305046
本舗,AAAAA001040,202511,3,2.6519,5.724225099
本舗,AAAAA001041,202511,3,0.5304,0.763230013
本舗,AAAAA001042,202511,2,1.0608,1.14484502
本舗,AAAAA001043,202511,2,2.2983,1.526460026
本舗,AAAAA001044,202511,5,0.7072,4.197765073
本舗,AAAAA001045,202511,1,2.2983,1.908075033
本舗,AAAAA001046,202511,2,3.1823,0.381615007
本舗,AAAAA001047,202511,0,0.5304,1.526460026
本舗,AAAAA001048,202511,2,1.4143,2.28969004
本舗,AAAAA001049,202511,3,0.3536,0.381615007
本舗,AAAAA001050,202511,1,0,2.28969004
本舗,AAAAA001051,202511,4,0.3536,2.671305046
本舗,AAAAA001052,202511,0,0.884,1.14484502
本舗,AAAAA001053,202511,3,1.0608,1.908075033
本舗,AAAAA001054,202511,2,1.4143,3.43453506
本舗,AAAAA001055,202511,3,1.7679,3.816150066
本舗,AAAAA001056,202511,3,0.3536,1.14484502
本舗,AAAAA001057,202511,0,0.3536,2.671305046
本舗,AAAAA001058,202511,3,0,3.052920053
本舗,AAAAA001059,202511,2,0.5304,1.526460026
本舗,AAAAA001060,202511,3,0,0.381615007
本舗,AAAAA001061,202511,1,2.2983,1.526460026
本舗,AAAAA001062,202511,0,3.7126,3.816150066
本舗,AAAAA001063,202511,0,0,1.14484502
本舗,AAAAA001064,202511,1,0,0.763230013
本舗,AAAAA001065,202511,3,1.7679,1.908075033
本舗,AAAAA001066,202511,0,1.2375,3.43453506
本舗,AAAAA001067,202511,1,0,1.908075033
本舗,AAAAA001068,202511,2,0.3536,2.28969004
本舗,AAAAA001069,202511,0,0.3536,2.28969004
本舗,AAAAA001070,202511,0,0.3536,4.579380079
本舗,AAAAA001071,202511,1,1.4143,0.381615007
本舗,AAAAA001072,202511,0,1.4143,0.381615007
本舗,AAAAA001073,202511,0,0.7072,1.14484502
本舗,AAAAA001074,202511,1,0.7072,0.763230013
本舗,AAAAA001075,202511,2,0.7072,2.671305046
本舗,AAAAA001076,202511,5,1.0608,2.28969004
本舗,AAAAA001077,202511,0,1.2375,0.763230013
本舗,AAAAA001078,202511,1,0.3536,0.381615007
本舗,AAAAA001079,202511,0,0,1.14484502
本舗,AAAAA001080,202511,1,0.3536,2.28969004
本舗,AAAAA001081,202511,0,0.7072,1.526460026
本舗,AAAAA001082,202511,0,0.3536,0
本舗,AAAAA001083,202511,2,0,0.381615007
本舗,AAAAA001084,202511,0,0,0.763230013
本舗,AAAAA001085,202511,0,0,0.763230013
本舗,AAAAA001086,202511,0,1.4143,1.526460026
本舗,AAAAA001087,202511,0,0.5304,0.381615007
本舗,AAAAA001088,202511,0,0.7072,0.381615007
本舗,AAAAA001089,202511,1,0.7072,0.763230013
本舗,AAAAA001090,202511,1,0,1.14484502
本舗,AAAAA001091,202511,1,0.3536,0.763230013
本舗,AAAAA001092,202511,0,0.3536,0
本舗,AAAAA001093,202511,1,0.3536,2.28969004
本舗,AAAAA001094,202511,1,1.2375,1.526460026
本舗,AAAAA001095,202511,0,1.0608,1.14484502
本舗,AAAAA001096,202511,1,1.0608,0.763230013
本舗,AAAAA001097,202511,0,2.4751,1.14484502
本舗,AAAAA001098,202511,0,0,0
本舗,AAAAA001099,202511,1,0,0
本舗,AAAAA001100,202511,0,0,0
本舗,AAAAA001101,202511,0,0,1.526460026
本舗,AAAAA001102,202511,1,0.3536,1.14484502
本舗,AAAAA001103,202511,0,0,0.381615007
本舗,AAAAA001104,202511,1,0.5304,0.381615007
本舗,AAAAA001105,202511,0,0.7072,0.381615007
本舗,AAAAA001106,202511,1,0,0
本舗,AAAAA001107,202511,1,0.1768,0
本舗,AAAAA001108,202511,0,0.1768,0.763230013
本舗,AAAAA001109,202511,1,0,0.763230013
本舗,AAAAA001110,202511,1,0.7072,0.763230013
本舗,AAAAA001111,202511,1,0.3536,0
本舗,AAAAA001112,202511,0,0,1.14484502
本舗,AAAAA001113,202511,1,0.884,1.14484502
本舗,AAAAA001114,202511,1,0.884,0
本舗,AAAAA001115,202511,0,0.884,0.763230013
本舗,AAAAA001116,202511,0,0.7072,1.908075033
本舗,AAAAA001117,202511,0,1.4143,1.14484502
本舗,AAAAA001118,202511,0,0,0
本舗,AAAAA001119,202511,1,0.3536,1.14484502
本舗,AAAAA001120,202511,2,0,0
本舗,AAAAA001121,202511,0,0,0.763230013
本舗,AAAAA001122,202511,1,0,0
本舗,AAAAA001123,202511,0,0,3.052920053
本舗,AAAAA001124,202511,0,0.5304,0.763230013
本舗,AAAAA001125,202511,0,0,0.763230013
本舗,AAAAA001126,202511,0,0.3536,0.381615007
本舗,AAAAA001127,202511,0,0,0.381615007
本舗,AAAAA001128,202511,0,0.5304,3.43453506
本舗,AAAAA001129,202511,0,0.3536,0
本舗,AAAAA001130,202511,0,0.5304,1.14484502
本舗,AAAAA001131,202511,1,0.7072,1.14484502
本舗,AAAAA001132,202511,0,0.3536,0.381615007
本舗,AAAAA001133,202511,1,1.0608,0.381615007
本舗,AAAAA001134,202511,1,0.3536,0.381615007
本舗,AAAAA001135,202511,0,0.1768,1.14484502
本舗,AAAAA001136,202511,0,0,0.381615007
本舗,AAAAA001137,202511,0,0,0.381615007
本舗,AAAAA001138,202511,0,0,0
本舗,AAAAA001139,202511,0,0.3536,0
本舗,AAAAA001140,202511,1,0,0.381615007
本舗,AAAAA001141,202511,2,1.0608,0.381615007
本舗,AAAAA001142,202511,0,0.3536,0.381615007
本舗,AAAAA001143,202511,0,0,0
本舗,AAAAA001144,202511,0,0.5304,0.763230013
本舗,AAAAA001145,202511,0,0,0
本舗,AAAAA001146,202511,0,0.3536,0
本舗,AAAAA001147,202511,0,0.3536,0.381615007
本舗,AAAAA001148,202511,0,0.1768,0.763230013
本舗,AAAAA001149,202511,0,0.884,0
本舗,AAAAA001150,202511,0,0.7072,0.763230013
本舗,AAAAA001151,202511,0,0,0
本舗,AAAAA001152,202511,1,0,0.381615007
本舗,AAAAA001153,202511,0,0,0
本舗,AAAAA001154,202511,0,0.3536,0
本舗,AAAAA001155,202511,1,0,1.526460026
本舗,AAAAA001156,202511,0,0,0.763230013
本舗,AAAAA001157,202511,1,0,0
本舗,AAAAA001158,202511,0,0,0
本舗,AAAAA001159,202511,0,0,0
本舗,AAAAA001160,202511,0,0,0.763230013
本舗,AAAAA001161,202511,1,0.3536,0.763230013
本舗,AAAAA001162,202511,0,0.5304,0.381615007
本舗,AAAAA001163,202511,0,0.1768,0.381615007
